efas,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,GlofasID,note,oldnotes,SourceGlo,GlofasV5
17995,Singavaram-M,PENNAR,Mogamureru,1105,IN,NULL,0,14.633333,78.166667,0,0, , , ,NULL,no
17996,sirimoda-M,GODAVARI,Kolab/ Sabari,1105,IN,NULL,0,18.62225,82.874333,0,0, , , ,NULL,no
17997,sohagpura-M,MAHI,Erau,1105,IN,NULL,0,23.918333,74.700278,0,0, , , ,NULL,no
18000,Suddakal-M,KRISHNA,Dindi,1105,IN,NULL,0,16.572778,78.423333,0,0, , , ,NULL,no
18001,Sukma-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Potula Gedda,1105,IN,NULL,0,18.4,81.7,0,0, , , ,NULL,no
18002,Sulurpet-M,EAST FLOWING RIVERS BETWEEN PENNAR - KANYAKUMARI,Kalangi R,1105,IN,NULL,0,13.707778,80.01,79.975,13.725, ,only a few non zero data. Could be OK for validation flow ok, ,NULL,no
18004,Sundgi-M,GODAVARI,Lendi,1105,IN,NULL,0,18.555556,77.625,0,0, , , ,NULL,no
18005,T. BEKKUPE-M,PENNAR,Kumadvati,1105,IN,NULL,0,13.517222,77.436944,0,0, , , ,NULL,no
18006,T. NARASIPUR-M,CAUVERY,Kabini,1105,IN,NULL,0,12.23,76.891667,76.875,12.225, ,poor data quality from 2000 to 2014  data seems weekly then in 2018 extremely hig, ,NULL,no
18008,Tadipatri-M,PENNAR,Ganganeru,1105,IN,NULL,0,14.25,7800000,0,0, , , ,NULL,no
18009,Talikot-M,KRISHNA,Don,1105,IN,NULL,0,16.470833,76.308333,76.325,16.475, ,not sure about datacould be OK for validation flow ok, ,NULL,no
18010,TALLAPALEM-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Mamidivaka Gedda,1105,IN,NULL,0,17.631667,82.891667,82.875,17.625, ,small drain area, ,NULL,no
18011,TALLAPAYA-M,GODAVARI,Pamula Eru,1105,IN,NULL,0,17.541389,80.865278,0,0, , , ,NULL,no
18012,Talnar-M,GODAVARI,Kolab / Sabari,1105,IN,NULL,0,18.585194,81.861667,0,0, , , ,NULL,no
18013,Tan @ Amba-M,WEST FLOWING RIVERS FROM TAPI TO TADRI,Sasui,1105,IN,NULL,0,20.594444,73.234444,0,0, , , ,NULL,no
18014,Tapi @ Mandvi-M,TAPI,Tapti,1105,IN,NULL,0,21.245278,73.3025,0,0, , , ,NULL,no
18015,Tapi at Dedtalai-T,TAPI,Tapti,1105,IN,NULL,0,21.512837,76.758006,0,0, , , ,NULL,no
18016,Targaon-M,KRISHNA,Krishna,1105,IN,NULL,0,17.518642,74.146214,0,0, , , ,NULL,no
18017,Terwad (Seasonal)-M,KRISHNA,Nari Nadi,1105,IN,NULL,0,1500000,7600000,0,0, , , ,NULL,no
18018,Teska-M,TAPI,Tapti,1105,IN,NULL,0,21.815833,77.774444,0,0, , , ,NULL,no
18019,TESKA-T,TAPI,Tapti,1105,IN,NULL,0,21.815,77.773611,0,0, , , ,NULL,no
18020,THAVA-M,NARMADA,Mohan Nadi,1105,IN,NULL,0,21.584722,73.468056,0,0, , , ,NULL,no
18021,Thengudi-M,CAUVERY,Tirumalairajanar,1105,IN,NULL,0,10.916667,79.638889,0,0, , , ,NULL,no
18023,THENI-M,EAST FLOWING RIVERS BETWEEN PENNAR - KANYAKUMARI,Suruliyar,1105,IN,NULL,0,10.001111,77.485,77.475,10.025, ,doubts about data quality flow ok, ,NULL,no poor quality
18024,THEVUR-M,CAUVERY,Sarabhanga,1105,IN,NULL,0,11.527222,77.750833,0,0, , , ,NULL,no
18026,THIRUVARAMBU-M,WEST FLOWING RIVERS FROM TADRI TO KANYAKUMARI,Kothayar,1105,IN,NULL,0,8.364167,77.258889,0,0, , , ,NULL,no
18027,THIRUVATTAR-M,WEST FLOWING RIVERS FROM TADRI TO KANYAKUMARI,Paraliyar,1105,IN,NULL,0,8.327778,77.266944,0,0, , , ,NULL,no
18028,Thondara-M,WEST FLOWING RIVERS FROM TADRI TO KANYAKUMARI,Manimala,1105,IN,NULL,0,9.361111,76.588333,0,0, , , ,NULL,no
18029,THOPPUR-M,CAUVERY,Veppadi Or Toppai Ar,1105,IN,NULL,0,11.938333,78.057222,0,0, , , ,NULL,no
18030,THOTAPALLI-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Nagavali,1105,IN,NULL,0,18.775833,83.503333,83.475,18.775, ,doubts about data qualitywe calibrate station downstream flow ok, ,NULL,no poor quality
18035,TUNI-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Tandava,1105,IN,NULL,0,17.37,82.55,0,0, , , ,NULL,no
18036,U/S of Rallapadu Resorvoir-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Manneru,1105,IN,NULL,0,15.038056,79.592222,0,0, , , ,NULL,no
18037,U/S ofMopadu resorvoir-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Manneru,1105,IN,NULL,0,15.129167,79.418889,0,0, , , ,NULL,no
18038,Ugli-M,GODAVARI,Wainganga,1105,IN,NULL,0,22.238611,80.0875,0,0, , , ,NULL,no
18039,UNCH AT KHORIA-M,NARMADA,Uchh Nadi,1105,IN,NULL,0,22.185,73.7425,0,0, , , ,NULL,no
18040,UNDAVA-M,MAHI,Bhadar,1105,IN,NULL,0,23.296111,73.675278,0,0, , , ,NULL,no
18041,UPPER ANICUT-M,CAUVERY,Cauvery,1105,IN,NULL,0,10.888806,78.578389,0,0, , , ,NULL,no
18042,Upputeru Anicut @Kondapuram-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Upputeru or Manneru,1105,IN,NULL,0,14.997222,79.6775,0,0, , , ,NULL,no
18043,Upputeru(Pambaleru)@Guduru-M,EAST FLOWING RIVERS BETWEEN PENNAR - KANYAKUMARI,Upputeru_Kolleru RIver,1105,IN,NULL,0,14.153889,79.866944,0,0, , , ,NULL,no
18044,V.Kalathur-M,EAST FLOWING RIVERS BETWEEN PENNAR - KANYAKUMARI,Sweta,1105,IN,NULL,0,11.402222,78.93,0,0, , , ,NULL,no
18046,VALAMURU-M,KRISHNA,Akeru,1105,IN,NULL,0,17.633333,81.636111,0,0, , , ,NULL,no
18047,Valayinkil-M,WEST FLOWING RIVERS FROM TADRI TO KANYAKUMARI,Kallar,1105,IN,NULL,0,8.676389,77.091389,0,0, , , ,NULL,no
18048,VALIGONDA-M,KRISHNA,Musi,1105,IN,NULL,0,17.365556,79.032222,0,0, , , ,NULL,no
18049,Vamanapuram-M,WEST FLOWING RIVERS FROM TADRI TO KANYAKUMARI,Vamanapuram,1105,IN,NULL,0,8.716667,76.895278,0,0, , , ,NULL,no
18050,VANDIPERIYAR-M,WEST FLOWING RIVERS FROM TADRI TO KANYAKUMARI,Periyar,1105,IN,NULL,0,9.573333,77.090556,77.075,9.575, ,removed after calibration attemptsome problem in the data or LDD flow ok, ,NULL,no poor quality
18051,Varanavasi-M,CAUVERY,Marudaiyar,1105,IN,NULL,0,11.0925,79.085,0,0, , , ,NULL,no
18052,VARDHAMANKOT-M,KRISHNA,Aler,1105,IN,NULL,0,17.369444,79.438889,0,0, , , ,NULL,no
18053,VASANTHAWADA-M,GODAVARI,Pedda,1105,IN,NULL,0,17.503611,81.224722,0,0, , , ,NULL,no
18055,Veerlapalem-M,KRISHNA,Tungapahad Vagu,1105,IN,NULL,0,16.687583,79.546111,0,0, , , ,NULL,no
18056,Velagaleru-M,KRISHNA,Budameru,1105,IN,NULL,0,16.6375,80.599167,0,0, , , ,NULL,no
18057,Venganur-M,EAST FLOWING RIVERS BETWEEN PENNAR - KANYAKUMARI,Periya Odai,1105,IN,NULL,0,11.442222,79.155833,0,0, , , ,NULL,no
18058,Vikkiralapeta-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Palleru,1105,IN,NULL,0,15.296667,79.912778,0,0, , , ,NULL,no
18059,Villupuram-M,EAST FLOWING RIVERS BETWEEN PENNAR - KANYAKUMARI,Ponnaiyar,1105,IN,NULL,0,11.870556,79.459444,79.425,11.875, ,another station with longher ts, ,NULL,no
18061,Walan @ Wankla-M,WEST FLOWING RIVERS FROM TAPI TO TADRI,Olan,1105,IN,NULL,0,20.932222,73.341667,0,0, , , ,NULL,no
18062,WANKADI-M,MAHI,Wandki,1105,IN,NULL,0,22.8625,74.000278,0,0, , , ,NULL,no
18063,Warunji-M,KRISHNA,Koyna,1105,IN,NULL,0,17.266667,74.166667,74.125,17.275, ,18063 has  more samples, ,NULL,no
18064,West Tammileru  @ Eluru-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Tammil Eru,1105,IN,NULL,0,16.692222,81.092778,0,0, , , ,NULL,no
18066,YenamadurruDrain@Gollalakoderu-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Enamadurru Drain,1105,IN,NULL,0,16.584167,81.5375,81.525,16.575, ,doubts about data quality, ,NULL,no
18067,YENNEHOLE-M,WEST FLOWING RIVERS FROM TADRI TO KANYAKUMARI,Swarna,1105,IN,NULL,0,13.294167,74.980556,0,0, , , ,NULL,no
18069,YETIKOPPAKA-M,EAST FLOWING RIVERS BETWEEN MAHANADI AND PENNAR,Vartha,1105,IN,NULL,0,17.488333,82.742778,0,0, , , ,NULL,no
18070,Zankhari @ Valod-M,WEST FLOWING RIVERS FROM TAPI TO TADRI,Jankhri,1105,IN,NULL,0,21.046111,73.266944,0,0, , , ,NULL,no
18071,Zari-M,GODAVARI,Dudhana,1105,IN,NULL,0,19.394722,76.773333,76.775,19.375, ,poor data quality from 2000 to 2014 data seems weekly it starts again in 29016 but max values are higher, ,NULL,no
18073,Rio Sil en Barco de Valdeorras,mino,Sil,1036,ES,NULL,0,42.41667,-6.96292,0,0, , , ,NULL,no
18074,Río Tea en Ponteareas,Mino,Tea,1036,ES,277.1225,0,42.188739,-8.514796,0,0, , , ,NULL,no
18075,Río Miño en Lugo,mino,mino,1036,ES,2216.48,0,43.0245,-7.5876,0,0, , , ,NULL,no
18076,Río Sil en Requejo,sil,Sil,1036,ES,3097.8094,0,42.5135,-6.80743,0,0, , , ,NULL,no
18077,Río Miño en Ourense,mino,mino,1036,ES,12821.71,0,42.35,-7.854462,0,0, , , ,NULL,no
18078,Río Miño en A Peroxa,mino,mino,1036,ES,12684.9813,0,42.451,-7.735178,0,0, , , ,NULL,no
18079,Aithor-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Puspavati Nadi,1105,IN,NULL,0,23.768333,72.409722,0,0, , , ,NULL,no
18080,ALLAM VARI GHANAPUR-M,GODAVARI,Jampanna Vagu,1105,IN,NULL,0,18.386111,80.392778,0,0, , , ,NULL,no
18081,Ankushapur-M,KRISHNA,-,1105,IN,NULL,0,16.352778,79.638056,0,0, , , ,NULL,no
18082,Balundra-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Banas,1105,IN,NULL,0,24.365,72.538056,0,0, , , ,NULL,no
18083,Banas at Abu Road-T,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Banas,1105,IN,NULL,0,24.49299,72.792026,72.775,24.475, , , ,NULL,no
18084,Chitrasani-T,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Balaram Nadi,1105,IN,NULL,0,24.288889,72.498333,0,0, ,not on main river, ,NULL,no
18085,Dhatarwadi @ Hindorana-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Dhantarvadi Nadi,1105,IN,NULL,0,21.007222,71.429722,0,0, , , ,NULL,no
18086,Gagadio @ sanaliya-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Gagadiya Nadi,1105,IN,NULL,0,21.549444,71.423889,0,0, , , ,NULL,no
18087,Ganod-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Phuljar,1105,IN,NULL,0,21.664722,70.181111,70.175,21.675, ,only a few NON zero valuescould be OK for validation, ,NULL,no
18088,Gungan-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Machhu,1105,IN,NULL,0,22.961667,70.764444,0,0, , , ,NULL,no
18089,Hiran @ Sasan-Gir-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Harna Nadi,1105,IN,NULL,0,21.175278,70.586667,0,0, , , ,NULL,no
18090,Jamnagar-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Rangmati,1105,IN,NULL,0,22.420556,70.070556,0,0, , , ,NULL,no
18091,Kamadhiya-T,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Vasavari Nadi,1105,IN,NULL,0,21.855556,70.921944,0,0, , , ,NULL,no
18092,Kanodar-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Umardasi Nadi,1105,IN,NULL,0,24.073889,72.393889,0,0, , , ,NULL,no
18093,Khambhaliya-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Ojat,1105,IN,NULL,0,21.396111,70.658333,0,0, , , ,NULL,no
18094,KHOKHARA@VARSAMEDI-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Churwa,1105,IN,NULL,0,23.143333,70.101944,0,0, , , ,NULL,no
18096,Machhundri @ Una-T,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Machundri,1105,IN,NULL,0,20.8275,71.047222,0,0, , , ,NULL,no
18097,Majevadi-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Uben Nadi,1105,IN,NULL,0,21.609722,70.411667,0,0, , , ,NULL,no
18098,Malan @ Mahuva-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Malan,1105,IN,NULL,0,21.108333,71.757778,0,0, , , ,NULL,no
18099,Malan II @ Gangada-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Malan,1105,IN,NULL,0,20.857778,71.163611,0,0, , , ,NULL,no
18101,NAGARI-M,GODAVARI,Pothra,1105,IN,NULL,0,20.425556,78.868889,0,0, , , ,NULL,no
18102,Navavas-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Limi,1105,IN,NULL,0,23.999444,72.706667,0,0, , , ,NULL,no
18103,Paddhari-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Dondi Nadi,1105,IN,NULL,0,22.4425,70.591389,0,0, , , ,NULL,no
18104,Pilucha-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Saraswati,1105,IN,NULL,0,23.981111,72.521667,0,0, , , ,NULL,no
18105,RAMPUR-M,MAHI,Kolari,1105,IN,NULL,0,22.878056,73.823889,0,0, ,not on main river, ,NULL,no
18106,Rana-Kandorana-T,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Minsar Nadi,1105,IN,NULL,0,21.648056,69.888056,0,0, , , ,NULL,no
18107,Raval @ Samter-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Rawal Nadi,1105,IN,NULL,0,20.851111,71.1175,0,0, , , ,NULL,no
18108,Sangawadi @ Malgam-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Singwada Nadi,1105,IN,NULL,0,20.801944,70.810278,0,0, , , ,NULL,no
18109,Sapawada-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Rupen Nadi,1105,IN,NULL,0,23.548889,72.014444,72.025,23.525, ,poor data quality, ,NULL,no
18110,Sarotry-T,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Banas,1105,IN,NULL,0,24.367778,72.546667,72.525,24.375, ,poor data quality, ,NULL,no
18111,Shetrunji @ Junasavar-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Shetrunji,1105,IN,NULL,0,21.461944,71.392222,0,0, , , ,NULL,no
18112,Shetrunji @ Talaja-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Shetrunji,1105,IN,NULL,0,21.369167,72.040278,0,0, , , ,NULL,no
18113,Sidhpur-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Saraswati,1105,IN,NULL,0,23.903056,72.3675,0,0, , , ,NULL,no
18114,Soyal-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Und,1105,IN,NULL,0,22.553056,70.364722,0,0, , , ,NULL,no
18115,Talaji @ Talaja-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Talaji Nadi,1105,IN,NULL,0,21.356667,72.030833,0,0, , , ,NULL,no
18116,Umbari-M,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Banas,1105,IN,NULL,0,24.046944,72.008056,0,0, , , ,NULL,no
18117,Una-T,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Machundri,1105,IN,NULL,0,20.828333,71.0475,0,0, , , ,NULL,no
18119,Wankaner-T,WEST FLOWING RIVERS OF KUTCH.SAURASHTRA INC LUNI,Machhu,1105,IN,NULL,0,22.613333,70.953056,0,0, , , ,NULL,no
18120,Zari-M,GODAVARI,Dudhana,1105,IN,NULL,0,19.397222,76.766667,0,0, , , ,NULL,no
18121,Balti,Dniestr,Raut,1035,MD,1071.5,0,47.770006,27.944372,0,0, , , ,NULL,no
18122,Jeloboc,Dniestr,Raut,1035,MD,7196.7,0,47.356971,28.916134,0,0, , , ,NULL,no
18123,Belesar,Mino,mino,1036,ES,4343.9406,0,42.629325,-7.709007,0,0, , , ,NULL,no
18124,Peares,Mino,mino,1036,ES,4600.27,0,42.464286,-7.726003,0,0, , , ,NULL,no
18125,Las Rozas,Sil,Sil,1036,ES,342.7138,0,42.906558,-6.350612,0,0, , , ,NULL,no
18126,Matalavilla,Sil,Valseco Steam,1036,ES,57.7344,0,42.835362,-6.454494,0,0, , , ,NULL,no
18127,Barcena,Sil,Sil,1036,ES,824.5888,0,42.576805,-6.560551,0,0, , , ,NULL,no
18128,Fuente de Azufre,Sil,Sil,1036,ES,830.275,0,42.56207,-6.582935,0,0, , , ,NULL,no
18129,Montearenas,Sil,Boeza Rio,1036,ES,832.6744,0,42.554982,-6.551034,0,0, , , ,NULL,no
18130,San Martino,Sil,Sil,1036,ES,4511.3125,0,42.390016,-7.172444,0,0, , , ,NULL,no
18131,As Portas,Sil,Camba,1036,ES,166.9756,0,42.116412,-7.208849,0,0, , , ,NULL,no
18132,Edrada,Sil,Conso,1036,ES,46.2863,0,42.144616,-7.228627,0,0, , , ,NULL,no
18133,Bao,Sil,Bibei,1036,ES,731.9575,0,42.2457,-7.16593,0,0, , , ,NULL,no
18134,Prada,Sil,Xares,1036,ES,256.2088,0,42.309968,-7.042555,0,0, , , ,NULL,no
18135,Montefurado,Sil,Bibei,1036,ES,1562.6713,0,42.3915,-7.217429,0,0, , , ,NULL,no
18136,San Esteban,Sil,Sil,1036,ES,7219.985,0,42.415609,-7.650174,0,0, , , ,NULL,no
18137,Vilasouto,Sil,Sil,1036,ES,49.37,0,42.661075,-7.426117,0,0, , , ,NULL,no
18138,Velle,Mino,mino,1036,ES,12816.7225,0,42.357368,-7.850253,0,0, , , ,NULL,no
18139,Castrelo,Mino,mino,1036,ES,13487.1963,0,42.2918,-8.115824,0,0, , , ,NULL,no
18140,Albarellos,Mino,Avia,1036,ES,201.4431,0,42.400952,-8.189565,0,0, , , ,NULL,no
18141,Frieira,Mino,mino,1036,ES,15160.875,0,42.154142,-8.191655,0,0, , , ,NULL,no
18142,As Conchas,Limia,Limia,1036,ES,858.57,0,41.942887,-8.035068,0,0, , , ,NULL,no
18143,Salas,Limia,Salas,1036,ES,149.9844,0,41.927555,-7.941348,0,0, , , ,NULL,no
18144,Modrac,Bosna,Bosna,1132,HR,NULL,0,44.511,18.51,0,0, , , ,NULL,no
18145,Bistrica,Uvac,Drina,1132,HR,NULL,0,43.47,19.654,0,0, , , ,NULL,no
18146,Kokin Brod,Uvac,Drina,1132,HR,NULL,0,43.515,19.813,0,0, , , ,NULL,no
18147,Piva,Piva,Drina,1132,HR,NULL,0,43.273,18.842,0,0, , , ,NULL,no
18148,Potpec,Lim,Drina,1132,HR,NULL,0,43.523,19.577,0,0, , , ,NULL,no
18149,Uvac,Uvac,Drina,1132,HR,NULL,0,43.419,19.928,0,0, , , ,NULL,no
18150,Visegrad,Drina,Drina,1132,HR,NULL,0,43.76,19.289,0,0, , , ,NULL,no
18151,Zvornik,Drina,Drina,1132,HR,NULL,0,44.368,19.105,0,0, , , ,NULL,no
18152,Bajina Basta,Drina,Drina,1132,HR,NULL,0,43.964,19.411,0,0, , , ,NULL,no
18153,Bocas Vrbas,Vrbas,Vrbas,1132,HR,NULL,0,44.508,17.162,0,0, , , ,NULL,no
18154,Bangui,Congo,Ubangi,1147,CD,NULL,0,4.37,18.58,0,0, , , ,NULL,no
18155,Ouesso,Congo,Sangha,1147,CD,NULL,0,1.621598,16.061511,0,0, , , ,NULL,no
18156,Kutu-moke,Congo,Kasai,1147,CD,NULL,0,-3.18,17.38,0,0, , , ,NULL,no
18157,Poprad-Matejovce I,Vistula,Poprad,1018,SK,266,0,49.081,20.332,0,0, , , ,NULL,no
18158,Kežmarok,Vistula,Poprad,1018,SK,496,0,49.184,20.477,0,0, , , ,NULL,no
18159,Spišská Nová Ves,Danube,Hornád,1018,SK,337,0,48.944,20.556,0,0, , , ,NULL,no
18160,Švedlár,Danube,Hnilec,1018,SK,354,0,48.797,20.75,0,0, , , ,NULL,no
18161,Prešov,Danube,Torysa,1018,SK,674,0,48.984,21.241,0,0, , , ,NULL,no
18162,Prešov,Danube,Sekčov,1018,SK,353,0,48.977,21.252,0,0, , , ,NULL,no
18163,Ždaňa,Danube,Hornád,1018,SK,4232,0,48.603,21.34,0,0, , , ,NULL,no
18164,Moldava nad Bodvou,Danube,Bodva,1018,SK,194,0,48.612,20.998,0,0, , , ,NULL,no
18165,Janík,Danube,Ida,1018,SK,378,0,48.562,20.96,0,0, , , ,NULL,no
18166,Krásny Brod,Danube,Laborec,1018,SK,158,0,49.242,21.902,0,0, , , ,NULL,no
18167,Bardejov,Danube,Topľa,1018,SK,326,0,49.298,21.27,0,0, , , ,NULL,no
18168,Svidník,Danube,Ondava,1018,SK,168,0,49.303,21.567,0,0, , , ,NULL,no
18169,Svidník,Danube,Ladomírka,1018,SK,185,0,49.306,21.574,0,0, , , ,NULL,no
18170,Horovce,Danube,Ondava,1018,SK,101,0,48.702,21.777,0,0, , , ,NULL,no
18171,Sebeya A Nyundo,Congo,Sebeya,1099,RW,NULL,0,-1.699049,29.31603,0,0, , , ,NULL,no
18172,Akanyaru A Kibeho,Nile,Akanyaru,1099,RW,NULL,0,-2.760281,29.566,0,0, , , ,NULL,no
18173,Akanyaru A Rte Butare Ngozi,Nile,Akanyaru,1099,RW,NULL,0,-2.812917,29.72612,29.725,-2.825, ,flow ok, ,NULL,no
18174,Cyunizi A Nduruma,Nile,Cyunizi,1099,RW,NULL,0,-2.271544,30.55515,30.525,-2.275, ,flow ok, ,NULL,no
18175,: Mukungwa A Ngaru,Nile,Mukungwa,1099,RW,NULL,0,-1.731859,29.65252,29.625,-1.725, ,flow ok, ,NULL,no
18176,Bandama A Tiassale            10144,Bandama,Bandama,1099,CI,NULL,0,5.886198,-4.825767,0,0, , , ,NULL,no
18178,Nzi A Nzienoa       10136,Bandama,Nzi,1099,CI,NULL,0,6.003014,-4.821469,0,0, , , ,NULL,no
18179,Gbanhala A Gbeleban         10159,Niger,Gbanhala,1099,CI,NULL,0,9.6,-8.1333,0,0, , , ,NULL,no
18181,Bagbe-Feredoug A Badala             10169,Sassandra,Feredougouba,1099,CI,NULL,0,8.445093,-8.237491,0,0, , , ,NULL,no
18182,Koulda A Pouon Limnigraphe,Volta,Koulda,1099,CI,NULL,0,9.4,-2.9333,16.275,9.375, , , ,NULL,no
18183,Cavally A Tate,Cavally,Cavally,1099,CI,NULL,0,4.76,-7.56,0,0, , , ,NULL,no
18184,Mono A Athieme,Mono,Mono,1099,BJ,NULL,0,6.895321,1.60583,0,0, , , ,NULL,no
18186,Alpouro A Gourou Pont Nvle Stat,Oueme,Alpouro,1099,BJ,NULL,0,9.755,2.399,2.425,9.725, ,data after 1995 changes, ,NULL,no
18187,Aguimo A Aguimo,Oueme,Terou,1099,BJ,NULL,0,9.128,2.023,0,0, , , ,NULL,no
18189,Brige A Asukawkaw,Volta,Asukawkaw,1099,GH,NULL,0,7.675,0.425,0,0, , , ,NULL,no
18190,Afram A Aframso,Volta,Afram,1099,GH,NULL,0,7.3,-1.3833,18.275,7.325, , , ,NULL,no
18191,Volta Noire A Chache,Volta,White Volta,1099,GH,NULL,0,9.1833,-1.7167,-1.675,9.275, ,big peak in 2003, ,NULL,no
18192,Pru A Asubende,Pra,Pra,1099,GH,NULL,0,5.925,-1.325,0,0, , , ,NULL,no
18193,Dimma Gambie A Nianou,Gambie,Gambia,1099,GN,NULL,0,11.6625,-11.9458,0,0, , , ,NULL,no
18194,Niger A Dialakoro,Niger,Niger,1099,GN,NULL,0,11.45,-8.9,-8.875,11.475, ,remove from 1993 01 01 to 2000 and before 1992 01 01, ,NULL,no poor quality
18195,Niger A Amont Confluent Mafou -Sormorea-,Niger,Niger,1099,GN,NULL,0,10.4833,-10.4417,0,0, , , ,NULL,no
18197,Mafou A Serekoroba Nouveau Ocp,Niger,Mafou,1099,GN,NULL,0,10.40227,-10.128843,0,0, , , ,NULL,no
18198,Mafou A Dialawa        10155,Niger,Mafou,1099,GN,NULL,0,9.7167,-10.4167,0,0, , , ,NULL,no
18199,Niandan A Yarakoura,Niger,Niandan,1099,GN,NULL,0,10.15,-9.75,0,0, , , ,NULL,no
18200,Niandan A Sansambaya,Niger,Niandan,1099,GN,NULL,0,9.85,-9.7167,-6.375,9.875, , , ,NULL,no
18201,Sankarani A Sanankoro,Niger,Sankarani,1099,GN,NULL,0,10.0667,-8.2667,0,0, , , ,NULL,no
18202,Kouya A Confluent Yarakoura Ex.pont Kouya,Niger,Niandan,1099,GN,NULL,0,10.1333,-9.7667,0,0, , , ,NULL,no
18203,Bale A Sansambaya,Niger,Bale,1099,GN,NULL,0,9.85,-9.7,-6.375,9.875, , , ,NULL,no
18204,Tinkisso A Fifa Amont,Niger,Niger,1099,GN,NULL,0,11.428,-9.21,0,0, , , ,NULL,no
18205,Banie A Labero,Niger,Banie,1099,GN,NULL,0,11.1643,-10.222,0,0, , , ,NULL,no
18206,Bale A Koundeboun,Niger,Bale,1099,GN,NULL,0,10.15,-10.85,0,0, , , ,NULL,no
18207,Kourai A Kodiana,Niger,Koulai,1099,GN,NULL,0,9.8,-8.3333,0,0, , , ,NULL,no
18208,Bogho A Gueasso                        10139,Sassandra,Kpoko,1099,GN,NULL,0,8.0235,-8.2391,0,0, , , ,NULL,no
18209,Cavally Djougou A Nimba,Cavally,Diougou,1099,GN,NULL,0,7.7333,-8.4,0,0, , , ,NULL,no
18210,Fatala A Diou,Coastal,Fatala,1099,GN,NULL,0,10.8333,-13.4531,0,0, , , ,NULL,no
18211,Konkoure A Kaleta Bac,Coastal,Konkoure,1099,GN,NULL,0,10.4542,-13.2708,-13.275,10.475, ,peak missing, ,NULL,no
18212,Konkoure A Kaleta Crique,Coastal,Konkoure,1099,GN,NULL,0,10.4639,-13.2833,-13.275,10.475, , , ,NULL,no
18213,Kakrima A Kaba,Coastal,Kakrima,1099,GN,NULL,0,10.7897,-12.9533,-12.925,10.775, ,flow ok, ,NULL,no
